customer_id,name,email,country,effective_from,effective_to,is_current
963,Kai Visser,kai.visser305@corp.local,FR,2025-01-07,,1
964,Robin Peters,,DE,2024-12-31,,1
965,Sanne Kok,sanne.kok880@mail.nl,BE,2025-01-23,,1
966,Sam Bakker,sam.bakker939@mail.nl,BE,2025-02-07,,1
967,Finn Hendriks,finn.hendriks563@mail.nl,BE,2025-02-11,,1
968,Milan Kok,milan.kok37@mail.nl,UK,2025-02-27,,1
969,Kai van Dijk,kai.van.dijk878@corp.local,FR,2025-01-31,,1
970,Robin Willems,robin.willems526@mail.nl,UK,2025-02-15,,1
971,Taylor Meijer,taylor.meijer85@corp.local,FR,2025-02-14,2025-10-13,0
971,Taylor Meijer,taylor.meijer85@corp.local,BE,2025-10-13,,1
972,Alex Mulder,alex.mulder890@corp.local,BE,2025-02-18,,1
973,Drew de Boer,drew.de.boer850@example.com,BE,2024-12-31,2025-10-04,0
973,Drew de Boer,drew.de.boer850@example.com,UK,2025-10-04,,1
974,Jesse Kuipers,jesse.kuipers227@retail.co.uk,BE,2025-02-26,,1
975,Noa Scholten,noa.scholten161@mail.nl,FR,2025-01-08,,1
976,Romy van Dijk,romy.vàn.dijk20@éxàmplé.com,UK,2025-02-03,2025-06-30,0
976,Romy van Dijk,romy.vàn.dijk20@éxàmplé.com,FR,2025-06-30,,1
977,Taylor Smit,taylor.smit613@mail.nl,UK,2024-12-27,,1
978,Sanne van Dijk,sanne.van.dijk101@retail.co.uk,DE,2024-12-02,,1
979,Taylor Kuipers,taylor.kuipers893@corp.local,BE,2024-11-25,,1
980,Luuk Vos,luuk.vos72@example.com,NL,2024-12-01,,1
981,Jesse Willems,jesse.willems412@retail.co.uk,UK,2024-12-24,,1
982,Eva Bakker,,UK,2024-12-08,,1
983,Taylor Kok,taylor.kok961@corp.local,UK,2024-11-27,,1
984,Eva Scholten,eva.scholten959@retail.co.uk,UK,2024-11-29,,1
985,Robin Bakker,robin.bakker417@retail.co.uk,DE,2025-01-16,,1
986,Jamie Kuipers,jamie.kuipers967@retail.co.uk,BE,2025-03-01,,1
987,Chris Visser,chris.visser803@mail.nl,UK,2025-02-22,,1
988,Eva Jansen,,DE,2024-11-25,,1
989,Lars de Boer,lars.de.boer278@example.com,FR,2025-03-17,,1
990,Casey Willems,casey.willems855@mail.nl,DE,2025-01-13,,1
991,Sam Klein,sam.klein649@example.com,DE,2024-12-31,,1
992,Jordan Klein,jordan.klein138@shop.eu,UK,2025-01-01,,1
993,Finn Klein,finn.klein978@retail.co.uk,UK,2025-01-13,,1
994,Casey Kuipers,casey.kuipers396@example.com,UK,2025-03-01,,1
995,Robin Mulder,robin.mulder48@corp.local,NL,2025-03-17,,1
996,Robin Klein,robin.klein517@corp.local,DE,2025-02-24,,1
997,Luuk de Boer,luuk.de.boer281@example.com,BE,2025-03-17,,1
998,Jamie Kok,jamie.kok358@shop.eu,BE,2025-03-03,,1
999,Jamie Visser,jamie.visser995@mail.nl,UK,2024-12-03,,1
1000,Drew Klein,drew.klein505@retail.co.uk,NL,2025-01-04,,1
